fx_display,fx_ident,fx_type,base_name,loaded_ok,load_name_used,param_count
,C:\Program Files\Common Files\VST2\Airwindows\Dynamics64.dll,,,1,VST: Dynamics (airwindows),7
,C:\Program Files\Common Files\VST2\Airwindows\Dyno64.dll,,,1,VST: Dyno (airwindows),4
,C:\Program Files\Common Files\VST2\easyGater_x64.dll,,,1,VST: easyGater (EmRys),20
,C:\Program Files\Common Files\VST2\Airwindows\Edge64.dll,,,1,VST: Edge (airwindows),8
,C:\Program Files\Common Files\VST2\Airwindows\EdIsDim64.dll,,,1,VST: EdIsDim (airwindows),4
,C:\Program Files\Common Files\VST2\Airwindows\Elation64.dll,,,1,VST: Elation (airwindows),7
,C:\Program Files\Common Files\VST2\Airwindows\ElectroHat64.dll,,,1,VST: ElectroHat (airwindows),8
,C:\Program Files\Common Files\VST2\Voxengo\Elephant.dll,,,1,VST: Elephant (Voxengo) (8ch),29
,C:\Program Files\Common Files\VST2\Airwindows\Elliptical64.dll,,,1,VST: Elliptical (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\Energy64.dll,,,1,VST: Energy (airwindows),12
,C:\Program Files\Common Files\VST2\Airwindows\Energy264.dll,,,1,VST: Energy2 (airwindows),12
,C:\Program Files\Common Files\VST2\Airwindows\Ensemble64.dll,,,1,VST: Ensemble (airwindows),7
,C:\Program Files\Common Files\VST2\Airwindows\EQ64.dll,,,1,VST: EQ (airwindows),11
,C:\Program Files\Common Files\VST2\Airwindows\EveryConsole64.dll,,,1,VST: EveryConsole (airwindows),6
,C:\Program Files\Common Files\VST2\Airwindows\EverySlew64.dll,,,1,VST: EverySlew (airwindows),7
,C:\Program Files\Common Files\VST2\Airwindows\EveryTrim64.dll,,,1,VST: EveryTrim (airwindows),8
,C:\Program Files\Common Files\VST2\Airwindows\Exciter64.dll,,,1,VST: Exciter (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\Facet64.dll,,,1,VST: Facet (airwindows),4
,C:\Program Files\Common Files\VST2\Airwindows\FathomFive64.dll,,,1,VST: FathomFive (airwindows),7
,C:\Program Files\Common Files\VST2\FerricTDSmkII (64).dll,,,1,VST: FerricTDSmkII (Variety Of Sound),13
,C:\Program Files\Common Files\VST3\Acon Digital\Filterstep_64.dll,,,1,VST: Filterstep (Audiomodern),15
,C:\Program Files\Common Files\VST2\Airwindows\FinalClip64.dll,,,1,VST: FinalClip (airwindows),3
,C:\Program Files\Common Files\VST2\Airwindows\FireAmp64.dll,,,1,VST: FireAmp (airwindows),7
,C:\Program Files\Common Files\VST2\Airwindows\Flipity64.dll,,,1,VST: Flipity (airwindows),4
,C:\Program Files\Common Files\VST2\Airwindows\Floor64.dll,,,1,VST: Floor (airwindows),6
,C:\Program Files\Common Files\VST2\Airwindows\Flutter64.dll,,,1,VST: Flutter (airwindows),4
,C:\Program Files\Common Files\VST2\Airwindows\Flutter264.dll,,,1,VST: Flutter2 (airwindows),6
,C:\Program Files\Common Files\VST2\Airwindows\Focus64.dll,,,1,VST: Focus (airwindows),8
,C:\Program Files\Common Files\VST2\Airwindows\Fracture64.dll,,,1,VST: Fracture (airwindows),7
,C:\Program Files\Common Files\VST2\Airwindows\Fracture264.dll,,,1,VST: Fracture2 (airwindows),8
,C:\Program Files\Common Files\VST3\FREE87 FR-COMP(x64).dll,,,1,VST: FREE87 FR-COMP (eaReckon),8
,C:\Program Files\Common Files\VST3\FREE87 FR-EQUA(x64).dll,,,1,VST: FREE87 FR-EQUA (eaReckon),7
,C:\Program Files\Common Files\VST3\FREE87 FR-GATE(x64).dll,,,1,VST: FREE87 FR-GATE (eaReckon),6
,C:\Program Files\Common Files\VST3\FREE87 FR-LIMIT(x64).dll,,,1,VST: FREE87 FR-LIMIT (eaReckon),5
,C:\Program Files\Common Files\VST2\FreeClip.dll,,,1,VST: FreeClip (Venn Audio),8
,C:\Program Files\Common Files\VST2\Airwindows\FromTape64.dll,,,1,VST: FromTape (airwindows),8
,C:\Program Files\Common Files\VST2\fbphaser64.dll,,,1,VST: Full Bucket Phaser (Full Bucket Music),13
,C:\Program Files\Common Files\VST2\Airwindows\Galactic64.dll,,,1,VST: Galactic (airwindows),8
,C:\Program Files\Common Files\VST2\Airwindows\Galactic264.dll,,,1,VST: Galactic2 (airwindows),7
,C:\Program Files\Common Files\VST2\Airwindows\Galactic364.dll,,,1,VST: Galactic3 (airwindows),9
,C:\Program Files\Common Files\VST2\Airwindows\GalacticVibe64.dll,,,1,VST: GalacticVibe (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\Gatelope64.dll,,,1,VST: Gatelope (airwindows),8
,C:\Program Files (x86)\Steinberg\VSTPlugins\dfx Geometer.dll,,,1,VST: Geometer (Destroy FX),250
,C:\Program Files\Common Files\VST2\Giant Verb (Win VST2 64)\Giant Verb.dll,,,1,VST: Giant Verb (MODE MACHINES),144
,C:\Program Files\Common Files\VST2\Airwindows\GlitchShifter64.dll,,,1,VST: GlitchShifter (airwindows),8
,C:\Program Files\Common Files\VST2\Airwindows\GoldenSlew64.dll,,,1,VST: GoldenSlew (airwindows),4
,C:\Program Files\Common Files\VST2\Airwindows\Golem64.dll,,,1,VST: Golem (airwindows),6
,C:\Program Files\Common Files\VST2\Airwindows\GrindAmp64.dll,,,1,VST: GrindAmp (airwindows),7
,C:\Program Files\Common Files\VST2\Airwindows\Gringer64.dll,,,1,VST: Gringer (airwindows),3
,C:\Program Files\Common Files\VST2\Airwindows\GrooveWear64.dll,,,1,VST: GrooveWear (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\GuitarConditioner64.dll,,,1,VST: GuitarConditioner (airwindows),3
,C:\Program Files\VSTPlugins\Hadron\hadron64.dll,,,1,VST: Hadron (partikkelaudio),14
,C:\Program Files (x86)\Vstplugins\Hadron\hadron32.dll,,,1,VST: Hadron (x86) (partikkelaudio),14
,C:\Program Files\Common Files\VST2\Airwindows\HardVacuum64.dll,,,1,VST: HardVacuum (airwindows),8
,C:\Program Files (x86)\VST PlugIns\Harmonic Adder.dll,,,1,VST: HarmonicAdder v1.5 (AnarchySoundSoftware),13
,C:\Program Files\VSTPlugins\Hematohm_vstwin_x64.dll,,,1,VST: Hematohm (Ohm Force),15
,C:\Program Files\Common Files\VST2\Airwindows\Hermepass64.dll,,,1,VST: Hermepass (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\HermeTrim64.dll,,,1,VST: HermeTrim (airwindows),8
,C:\Program Files\Common Files\VST2\Airwindows\HighGlossDither64.dll,,,1,VST: HighGlossDither (airwindows),3
,C:\Program Files\Common Files\VST2\Airwindows\HighImpact64.dll,,,1,VST: HighImpact (airwindows),6
,C:\Program Files\Common Files\VST2\Airwindows\Highpass64.dll,,,1,VST: Highpass (airwindows),6
,C:\Program Files\Common Files\VST2\Airwindows\Highpass264.dll,,,1,VST: Highpass2 (airwindows),7
,C:\Program Files\Common Files\VST2\Airwindows\Holt64.dll,,,1,VST: Holt (airwindows),8
,C:\Program Files\Common Files\VST2\Airwindows\Holt264.dll,,,1,VST: Holt2 (airwindows),8
,C:\Program Files\Common Files\VST2\Airwindows\Hombre64.dll,,,1,VST: Hombre (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\Huge64.dll,,,1,VST: Huge (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\Hull64.dll,,,1,VST: Hull (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\Hull264.dll,,,1,VST: Hull2 (airwindows),6
,C:\Program Files\Common Files\VST2\Airwindows\Hype64.dll,,,1,VST: Hype (airwindows),3
,C:\Program Files\Common Files\VST2\Airwindows\Hypersoft64.dll,,,1,VST: Hypersoft (airwindows),7
,C:\Program Files\Common Files\VST2\Airwindows\Hypersonic64.dll,,,1,VST: Hypersonic (airwindows),3
,C:\Program Files\Common Files\VST2\Airwindows\HypersonX64.dll,,,1,VST: HypersonX (airwindows),4
,C:\Program Files\Common Files\VST2\Airwindows\Infinity64.dll,,,1,VST: Infinity (airwindows),7
,C:\Program Files\Common Files\VST2\Airwindows\Infinity264.dll,,,1,VST: Infinity2 (airwindows),9
,C:\Program Files\Common Files\VST2\Airwindows\Inflamer64.dll,,,1,VST: Inflamer (airwindows),6
,C:\Program Files\Common Files\VST2\Airwindows\Infrasonic64.dll,,,1,VST: Infrasonic (airwindows),3
,C:\Program Files\Steinberg\VSTPlugins\Insight 2.dll,,,1,VST: Insight 2 (iZotope),5
,C:\Program Files\Common Files\VST2\Airwindows\Interstage64.dll,,,1,VST: Interstage (airwindows),3
,C:\Program Files (x86)\Steinberg\VSTPlugins\IO-Filter.dll,,,1,VST: IO/Filter (x86) (benoit serrano),32
,C:\Program Files (x86)\Steinberg\VSTPlugins\IO-Panner.dll,,,1,VST: IO/Panner (x86) (benoit serrano),23
,C:\Program Files (x86)\Steinberg\VSTPlugins\IO-Phaser.dll,,,1,VST: IO/Phaser (x86) (benoit serrano),27
,C:\Program Files (x86)\Steinberg\VSTPlugins\IO-Pitch-Shifter.dll,,,1,VST: IO/PitchShift (x86) (benoit serrano),30
,C:\Program Files (x86)\Steinberg\VSTPlugins\IO-RingMod.dll,,,1,VST: IO/RingMod (x86) (benoit serrano),30
,C:\Program Files (x86)\Steinberg\VSTPlugins\IO-Volume.dll,,,1,VST: IO/Volume (x86) (benoit serrano),23
,C:\Program Files\Common Files\VST2\Airwindows\IronOxide564.dll,,,1,VST: IronOxide5 (airwindows),10
,C:\Program Files\Common Files\VST2\Airwindows\IronOxideClassic64.dll,,,1,VST: IronOxideClassic (airwindows),6
,C:\Program Files\Common Files\VST2\Airwindows\IronOxideClassic264.dll,,,1,VST: IronOxideClassic2 (airwindows),6
,C:\Program Files\Common Files\VST2\Airwindows\Isolator264.dll,,,1,VST: Isolator2 (airwindows),7
,C:\Program Files\Common Files\VST2\Airwindows\Isolator364.dll,,,1,VST: Isolator3 (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\Kalman64.dll,,,1,VST: Kalman (airwindows),5
,C:\Program Files\Common Files\VST2\Airwindows\kCathedral64.dll,,,1,VST: kCathedral (airwindows),4
,C:\Program Files\Common Files\VST2\Airwindows\kCathedral264.dll,,,1,VST: kCathedral2 (airwindows),4
,C:\Program Files\Common Files\VST2\Airwindows\kCathedral364.dll,,,1,VST: kCathedral3 (airwindows),8
,C:\Program Files\Common Files\VST2\Airwindows\kChamberAR64.dll,,,1,VST: kChamberAR (airwindows),8
,C:\Program Files\Common Files\VST2\Airwindows\kGuitarHall64.dll,,,1,VST: kGuitarHall (airwindows),8
,C:\Program Files\Common Files\VST2\Airwindows\kPlate14064.dll,,,1,VST: kPlate140 (airwindows),8
,C:\Program Files\Common Files\VST2\Airwindows\kPlate24064.dll,,,1,VST: kPlate240 (airwindows),8
,C:\Program Files\Common Files\VST2\Airwindows\kPlateA64.dll,,,1,VST: kPlateA (airwindows),8
,C:\Program Files\Common Files\VST2\Airwindows\kPlateB64.dll,,,1,VST: kPlateB (airwindows),8
,C:\Program Files\Common Files\VST2\Airwindows\kPlateC64.dll,,,1,VST: kPlateC (airwindows),8
,C:\Program Files\Common Files\VST2\Airwindows\kPlateD64.dll,,,1,VST: kPlateD (airwindows),8
,C:\Program Files\Common Files\VST2\Krush.dll,,,1,VST: Krush (Tritik),2108
,C:\Program Files\Common Files\VST2\Airwindows\LeadAmp64.dll,,,1,VST: LeadAmp (airwindows),7
,C:\Program Files\Common Files\VST2\Airwindows\LeftoMono64.dll,,,1,VST: LeftoMono (airwindows),3
,C:\Program Files (x86)\VST PlugIns\Length Separator.dll,,,1,VST: LengthSeparator v1.5 (AnarchySoundSoftware),9
,C:\Program Files\Common Files\VST2\Airwindows\LilAmp64.dll,,,1,VST: LilAmp (airwindows),7
,C:\Program Files\Common Files\VST2\Limiter6-x64.dll,,,1,VST: Limiter No6 (Vladislav Goncharov),35
,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\Lindell 254E.dll,,,1,VST: Lindell 254E (Plugin Alliance),16
,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\Lindell 354E.dll,,,1,VST: Lindell 354E (Plugin Alliance),43
,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\Lindell 50 Buss.dll,,,1,VST: Lindell 50 Buss (Plugin Alliance) (8ch),13
,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\Lindell 50 Channel.dll,,,1,VST: Lindell 50 Channel (Plugin Alliance),75
,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\Lindell 69 Buss.dll,,,1,VST: Lindell 69 Buss (Plugin Alliance),14
,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\Lindell 69 Channel.dll,,,1,VST: Lindell 69 Channel (Plugin Alliance),47
,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\Lindell 6X-500.dll,,,1,VST: Lindell 6X-500 (Plugin Alliance),20
,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\Lindell 7X-500.dll,,,1,VST: Lindell 7X-500 (Plugin Alliance),19
,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\Lindell 80 Bus.dll,,,1,VST: Lindell 80 Bus (Plugin Alliance) (64ch),10
,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\Lindell 80 Channel.dll,,,1,VST: Lindell 80 Channel (Plugin Alliance),46
,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\Lindell 902 De-esser.dll,,,1,VST: Lindell 902 De-esser (Plugin Alliance),15
,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\Lindell ChannelX.dll,,,1,VST: Lindell ChannelX (Plugin Alliance),67
,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\Lindell MBC.dll,,,1,VST: Lindell MBC (Plugin Alliance),50
,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\Lindell MU-66.dll,,,1,VST: Lindell MU-66 (Plugin Alliance),38
,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\Lindell PEX-500.dll,,,1,VST: Lindell PEX-500 (Plugin Alliance),33
,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\Lindell SBC.dll,,,1,VST: Lindell SBC (Plugin Alliance),27
,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\Lindell TE-100.dll,,,1,VST: Lindell TE-100 (Plugin Alliance),27
,C:\Program Files\Common Files\VST2\Airwindows\Logical464.dll,,,1,VST: Logical4 (airwindows),8
,C:\Program Files\Common Files\VST2\Airwindows\Loud64.dll,,,1,VST: Loud (airwindows),6
,C:\Program Files\Common Files\VST2\Airwindows\Lowpass64.dll,,,1,VST: Lowpass (airwindows),6
,C:\Program Files\Common Files\VST2\Airwindows\Lowpass264.dll,,,1,VST: Lowpass2 (airwindows),7
,C:\Program Files\Common Files\VST2\Airwindows\LRConvolve64.dll,,,1,VST: LRConvolve (airwindows),3
,C:\Program Files\Common Files\VST2\Airwindows\LRConvolve264.dll,,,1,VST: LRConvolve2 (airwindows),4
,C:\Program Files\Common Files\VST2\Airwindows\LRFlipTimer64.dll,,,1,VST: LRFlipTimer (airwindows),4
,C:\Program Files\Common Files\VST2\Airwindows\Luxor64.dll,,,1,VST: Luxor (airwindows),7
,C:\Program Files\Common Files\VST2\Airwindows\MackEQ64.dll,,,1,VST: MackEQ (airwindows),8
,C:\Program Files\Common Files\VST2\Airwindows\Mackity64.dll,,,1,VST: Mackity (airwindows),5
,C:\Program Files\VSTPlugins\MeldaProduction\Dynamics\MAGC.dll,,,1,VST: MAGC (MeldaProduction),144
,C:\Program Files (x86)\Steinberg\VSTPlugins\Magic Dice.dll,,,1,VST: Magic Dice (x86) (BABY Audio) (64ch),5
,C:\Program Files (x86)\Steinberg\VSTPlugins\Magic Switch.dll,,,1,VST: Magic Switch (x86) (BABY Audio) (64ch),5
,C:\Program Files\VSTPlugins\MeldaProduction\Distortion\MAmp.dll,,,1,VST: MAmp (MeldaProduction),52
,C:\Program Files\VSTPlugins\MeldaProduction\Tools\MAnalyzer.dll,,,1,VST: MAnalyzer (MeldaProduction),139
,C:\Program Files\Common Files\VST2\Mangleverb x64.dll,,,1,VST: Mangleverb (Audio Damage),32
,C:\Program Files\Common Files\VST2\Airwindows\Mastering64.dll,,,1,VST: Mastering (airwindows),9
,C:\Program Files\Common Files\VST2\Airwindows\MatrixVerb64.dll,,,1,VST: MatrixVerb (airwindows),10
,C:\Program Files\VSTPlugins\MeldaProduction\Tools\MAutoAlign.dll,,,1,VST: MAutoAlign (MeldaProduction),145
,C:\Program Files\VSTPlugins\MeldaProduction\EQ\MAutoDynamicEq.dll,,,1,VST: MAutoDynamicEq (MeldaProduction),336
,C:\Program Files\VSTPlugins\MeldaProduction\EQ\MAutoEqualizer.dll,,,1,VST: MAutoEqualizer (MeldaProduction),91
,C:\Program Files\VSTPlugins\MeldaProduction\EQ\MAutoEqualizerLP.dll,,,1,VST: MAutoEqualizerLP (MeldaProduction),223
,C:\Program Files\VSTPlugins\MeldaProduction\Modulation\MAutopan.dll,,,1,VST: MAutopan (MeldaProduction),150
,C:\Program Files\VSTPlugins\MeldaProduction\Modulation\MAutopanMB.dll,,,1,VST: MAutopanMB (MeldaProduction),289
,C:\Program Files\VSTPlugins\MeldaProduction\Pitch Shift\MAutoPitch.dll,,,1,VST: MAutoPitch (MeldaProduction),30
,C:\Program Files\VSTPlugins\MeldaProduction\Stereo\MAutoStereoFix.dll,,,1,VST: MAutoStereoFix (MeldaProduction),169
,C:\Program Files\VSTPlugins\MeldaProduction\Dynamics\MAutoVolume.dll,,,1,VST: MAutoVolume (MeldaProduction),59
,C:\Program Files\VSTPlugins\MeldaProduction\Filter\MBandPass.dll,,,1,VST: MBandPass (MeldaProduction),19
,C:\Program Files\VSTPlugins\MeldaProduction\MBassador.dll,,,1,VST: MBassador (MeldaProduction),63
,C:\Program Files\VSTPlugins\MeldaProduction\Distortion\MBitFun.dll,,,1,VST: MBitFun (MeldaProduction),99
,C:\Program Files\VSTPlugins\MeldaProduction\Distortion\MBitFunMB.dll,,,1,VST: MBitFunMB (MeldaProduction),642
,C:\Program Files\VSTPlugins\MeldaProduction\Filter\MCabinet.dll,,,1,VST: MCabinet (MeldaProduction),240
,C:\Program Files\VSTPlugins\MeldaProduction\Filter\MCabinetMB.dll,,,1,VST: MCabinetMB (MeldaProduction),1480
,C:\Program Files\VSTPlugins\MeldaProduction\Tools\MCCGenerator.dll,,,1,VST: MCCGenerator (MeldaProduction),50
,C:\Program Files\VSTPlugins\MeldaProduction\Stereo\MCenter.dll,,,1,VST: MCenter (MeldaProduction),21
,C:\Program Files\VSTPlugins\MeldaProduction\Tools\MChannelMatrix.dll,,,1,VST: MChannelMatrix (MeldaProduction),393
,C:\Program Files\VSTPlugins\MeldaProduction\MCharacter.dll,,,1,VST: MCharacter (MeldaProduction),301
,C:\Program Files\VSTPlugins\MeldaProduction\Reverb\MCharmVerb.dll,,,1,VST: MCharmVerb (MeldaProduction),166
,C:\Program Files\VSTPlugins\MeldaProduction\Modulation\MChorusMB.dll,,,1,VST: MChorusMB (MeldaProduction),221
,C:\Program Files\VSTPlugins\MeldaProduction\Filter\MComb.dll,,,1,VST: MComb (MeldaProduction),72
,C:\Program Files\VSTPlugins\MeldaProduction\Filter\MCombMB.dll,,,1,VST: MCombMB (MeldaProduction),601
,C:\Program Files\VSTPlugins\MeldaProduction\Tools\MCompare.dll,,,1,VST: MCompare (MeldaProduction),55
,C:\Program Files\VSTPlugins\MeldaProduction\Dynamics\MCompressor.dll,,,1,VST: MCompressor (MeldaProduction),153
,C:\Program Files\VSTPlugins\MeldaProduction\Reverb\MConvolutionEZ.dll,,,1,VST: MConvolutionEZ (MeldaProduction),12
,C:\Program Files\VSTPlugins\MeldaProduction\Reverb\MConvolutionMB.dll,,,1,VST: MConvolutionMB (MeldaProduction),72
,C:\Program Files\VSTPlugins\MeldaProduction\Delay\MDelay.dll,,,1,VST: MDelay (MeldaProduction),184
,C:\Program Files\VSTPlugins\MeldaProduction\Delay\MDelayMB.dll,,,1,VST: MDelayMB (MeldaProduction),494
,C:\Program Files\VSTPlugins\MeldaProduction\Distortion\MDistortionMB.dll,,,1,VST: MDistortionMB (MeldaProduction),271
,C:\Program Files\VSTPlugins\MeldaProduction\Stereo\MDoubleTracker.dll,,,1,VST: MDoubleTracker (MeldaProduction),22
,C:\Program Files\VSTPlugins\MeldaProduction\Stereo\MDoubleTrackerMB.dll,,,1,VST: MDoubleTrackerMB (MeldaProduction),74
,C:\Program Files\VSTPlugins\MeldaProduction\MDrumEnhancer.dll,,,1,VST: MDrumEnhancer (MeldaProduction),145
,C:\Program Files\VSTPlugins\MeldaProduction\Dynamics\MDrumLeveler.dll,,,1,VST: MDrumLeveler (MeldaProduction),75
,C:\Program Files\VSTPlugins\MeldaProduction\MDrumReplacer.dll,,,1,VST: MDrumReplacer (MeldaProduction),121
,C:\Program Files\VSTPlugins\MeldaProduction\MDrumStrip.dll,,,1,VST: MDrumStrip (MeldaProduction),132
,C:\Program Files\VSTPlugins\MeldaProduction\EQ\MDynamicEq.dll,,,1,VST: MDynamicEq (MeldaProduction),164
,C:\Program Files\VSTPlugins\MeldaProduction\Dynamics\MDynamics.dll,,,1,VST: MDynamics (MeldaProduction),242
,C:\Program Files\VSTPlugins\MeldaProduction\Dynamics\MDynamicsMB.dll,,,1,VST: MDynamicsMB (MeldaProduction),416
,C:\Program Files\VSTPlugins\MeldaProduction\Dynamics\MDynamicsMBLarge.dll,,,1,VST: MDynamicsMBLarge (MeldaProduction),452
,C:\Program Files\Common Files\VST2\Airwindows\Melt64.dll,,,1,VST: Melt (airwindows),7
,C:\Program Files\VSTPlugins\MeldaProduction\EQ\MEqualizer.dll,,,1,VST: MEqualizer (MeldaProduction),188
,C:\Program Files\VSTPlugins\MeldaProduction\EQ\MEqualizerLP.dll,,,1,VST: MEqualizerLP (MeldaProduction),202
,C:\Program Files\VSTPlugins\MeldaProduction\Filter\MFilter.dll,,,1,VST: MFilter (MeldaProduction),253
,C:\Program Files\VSTPlugins\MeldaProduction\Modulation\MFlanger.dll,,,1,VST: MFlanger (MeldaProduction),160
,C:\Program Files\VSTPlugins\MeldaProduction\EQ\MFreeformAnalogEq.dll,,,1,VST: MFreeformAnalogEq (MeldaProduction),8
,C:\Program Files\VSTPlugins\MeldaProduction\EQ\MFreeformEqualizer.dll,,,1,VST: MFreeformEqualizer (MeldaProduction),11
,C:\Program Files\VSTPlugins\MeldaProduction\Tools\MFreeformPhase.dll,,,1,VST: MFreeformPhase (MeldaProduction),139
,C:\Program Files\VSTPlugins\MeldaProduction\Modulation\MFreqShifter.dll,,,1,VST: MFreqShifter (MeldaProduction),153
,C:\Program Files\VSTPlugins\MeldaProduction\Modulation\MFreqShifterMB.dll,,,1,VST: MFreqShifterMB (MeldaProduction),307
,C:\Program Files\VSTPlugins\MeldaProduction\Time\MGranularMB.dll,,,1,VST: MGranularMB (MeldaProduction),619
,C:\Program Files\VSTPlugins\MeldaProduction\MGuitarArchitect.dll,,,1,VST: MGuitarArchitect (MeldaProduction),46
,C:\Program Files\VSTPlugins\MeldaProduction\Pitch Shift\MHarmonizerMB.dll,,,1,VST: MHarmonizerMB (MeldaProduction),193
,C:\Program Files\Common Files\VST2\MiaLaboratories\MIAFat.dll,,,1,VST: MIAFat (MIA Laboratories),5
,C:\Program Files\Common Files\VST2\MiaLaboratories\MIAMuscle.dll,,,1,VST: MIAMuscle (MIA Laboratories),5
,C:\Program Files\Common Files\VST2\Airwindows\MidAmp64.dll,,,1,VST: MidAmp (airwindows),7
,C:\Program Files\Common Files\VST2\Airwindows\MidSide64.dll,,,1,VST: MidSide (airwindows),4
,C:\Program Files\VSTPlugins\MeldaProduction\Dynamics\MLimiterMB.dll,,,1,VST: MLimiterMB (MeldaProduction),174
,C:\Program Files\VSTPlugins\MeldaProduction\Dynamics\MLimiterX.dll,,,1,VST: MLimiterX (MeldaProduction),216
,C:\Program Files\VSTPlugins\MeldaProduction\Tools\MLoudnessAnalyzer.dll,,,1,VST: MLoudnessAnalyzer (MeldaProduction),11
,C:\Program Files\VSTPlugins\MeldaProduction\Tools\MMatcher.dll,,,1,VST: MMatcher (MeldaProduction),24
,C:\Program Files\VSTPlugins\MeldaProduction\Tools\MMetronome.dll,,,1,VST: MMetronome (MeldaProduction),158
,C:\Program Files\VSTPlugins\MeldaProduction\Tools\MMicSim.dll,,,1,VST: MMicSim (MeldaProduction),8
,C:\Program Files\VSTPlugins\MeldaProduction\Dynamics\MModernCompressor.dll,,,1,VST: MModernCompressor (MeldaProduction),186
,C:\Program Files\VSTPlugins\MeldaProduction\MMorph.dll,,,1,VST: MMorph (MeldaProduction),115
,C:\Program Files\VSTPlugins\MeldaProduction\Tools\MMultiAnalyzer.dll,,,1,VST: MMultiAnalyzer (MeldaProduction),12
,C:\Program Files\VSTPlugins\MeldaProduction\Tools\MNoiseGenerator.dll,,,1,VST: MNoiseGenerator (MeldaProduction),60
,C:\Program Files\VSTPlugins\MeldaProduction\Tools\MNotepad.dll,,,1,VST: MNotepad (MeldaProduction),6
,C:\Program Files\VSTPlugins\Mobilohm_vstwin_x64.dll,,,1,VST: Mobilohm (Ohm Force),126
,C:\Program Files\Common Files\VST2\Airwindows\Mojo64.dll,,,1,VST: Mojo (airwindows),4
,C:\Program Files\Common Files\VST3\Molot03-x64.dll,,,1,VST: Molot (Vladislav Goncharov),25
,C:\Program Files\Common Files\VST2\Airwindows\Monitoring64.dll,,,1,VST: Monitoring (airwindows),4
,C:\Program Files\Common Files\VST2\Airwindows\Monitoring264.dll,,,1,VST: Monitoring2 (airwindows),4
,C:\Program Files\Common Files\VST2\Airwindows\Monitoring364.dll,,,1,VST: Monitoring3 (airwindows),4
,C:\Program Files\Common Files\VST2\Airwindows\MoNoam64.dll,,,1,VST: MoNoam (airwindows),4
,C:\Program Files\VSTPlugins\MeldaProduction\Tools\MOscillator.dll,,,1,VST: MOscillator (MeldaProduction),19
,C:\Program Files\VSTPlugins\MeldaProduction\Tools\MOscilloscope.dll,,,1,VST: MOscilloscope (MeldaProduction),7
,C:\Program Files\VSTPlugins\MeldaProduction\Modulation\MPhaser.dll,,,1,VST: MPhaser (MeldaProduction),157
,C:\Program Files\VSTPlugins\MeldaProduction\Modulation\MPhaserMB.dll,,,1,VST: MPhaserMB (MeldaProduction),331
,C:\Program Files\VSTPlugins\MeldaProduction\Dynamics\MPhatik.dll,,,1,VST: MPhatik (MeldaProduction),102
,C:\Program Files\VSTPlugins\MeldaProduction\MPolySaturator.dll,,,1,VST: MPolySaturator (MeldaProduction),221
,C:\Program Files\VSTPlugins\MeldaProduction\Tools\MRatio.dll,,,1,VST: MRatio (MeldaProduction),146
,C:\Program Files\VSTPlugins\MeldaProduction\Tools\MRatioMB.dll,,,1,VST: MRatioMB (MeldaProduction),133
,C:\Program Files\VSTPlugins\MeldaProduction\Tools\MRecorder.dll,,,1,VST: MRecorder (MeldaProduction),21
,C:\Program Files\VSTPlugins\MeldaProduction\Reverb\MReverb.dll,,,1,VST: MReverb (MeldaProduction),123
,C:\Program Files\VSTPlugins\MeldaProduction\Reverb\MReverbMB.dll,,,1,VST: MReverbMB (MeldaProduction),397
,C:\Program Files\VSTPlugins\MeldaProduction\Time\MRhythmizer.dll,,,1,VST: MRhythmizer (MeldaProduction),224
,C:\Program Files\VSTPlugins\MeldaProduction\Time\MRhythmizerMB.dll,,,1,VST: MRhythmizerMB (MeldaProduction),348
,C:\Program Files\VSTPlugins\MeldaProduction\Modulation\MRingModulator.dll,,,1,VST: MRingModulator (MeldaProduction),152
,C:\Program Files\VSTPlugins\MeldaProduction\Modulation\MRingModulatorMB.dll,,,1,VST: MRingModulatorMB (MeldaProduction),301
